rating,title,text,asin,parent_asin,timestamp,verified_purchase,helpful_vote,average_rating,main_category,rating_number,price,categories,features,description,images,user_id,Brand,Material,Capacity,Item Dimensions LxWxH,Special Feature,Product Dimensions,UPC,Scent,Number of Items,Unit Count,Item Volume,Item model number,Brand Name,Item Weight,Package Dimensions,Installation Type,Form Factor,Special Features,Color,Voltage,Shelves,Batteries Included?,Batteries Required?,Number Of Doors,Date First Available,Configuration,Number of Doors,Finish Type,Hair Type,Material Feature,Item Form,Material Type Free,Is Discontinued By Manufacturer,Manufacturer,Liquid Volume,Specialty,Package Information,Power Source,Recommended Uses For Product,Style,Age Range (Description),Included Components,Department,Product Benefits,Mounting Type,Skin Type,Package Type,Size,Pattern,Coverage,Occasion,Is Dishwasher Safe,Skin Tone,Plant or Animal Product Type,Expected Blooming Period,Product Care Instructions,Soil Type,Moisture Needs,Number of Pieces,Fabric Type,Ferrule Material,Extension Length,Closure Type,Use for,Type,Shape,Batteries,Connector Type,Exterior Finish,Thread Type,Item Package Quantity,Wattage,Light Color,Head Type,Battery Description,Water Resistance Level,Shade Material,Theme,Country of Origin,Manufacturer recommended age,Domestic Shipping,International Shipping,Flavor,Embellishment,Allergen Information,Number of Blades,Handle Material,Connectivity Technology,Compatible Devices,Keyboard Description,Item Firmness Description,Is Cordless?,Product Grade,Country/Region Of Origin,Sun Protection,Active Ingredients,Model Info,Part Number,Material Type,Sun Protection Factor,Towel form type,Servings per Container,Dosage Form,Tank Volume,Assembly Required,Surface Recommendation,Compatible Material,Dental Floss Type,Tea Variety,Control Method,Special Ingredients,Language,Model Name,Room Type,Surface Recommendation Ceramic,,"Shape Heart, Flower",Operation Mode,Number of Sets,Bristle Material,Light Source Type,Battery Life,Frame Material,Frame Type,Cartoon Character,Body Shape,Hand Orientation,Blade Material,Number of settings,Inner Material,Head Material,Number of pieces,Assembly required,Finish types,Warranty Description,Batteries required,Fragrance Concentration,Reusability,Surface Recommendation Nail,Shape Oblong,Primary Supplement Type,Full Cure Time,Blade Edge,Auto Shutoff,Wireless Communication Technology,Cable Feature,Specific Uses For Product,Sport,Band Width,Band Color,Band Material Type,Max Temperature Setting,Maximum Rotational Speed,Specification Met,Bottle Nipple Type,Filter Class,Is Electric,Seasons,Other display features,Compatible Phone Models,Heater Surface Material,Base Type,Switch Type,Item Hardness,Screen Size,Screen Surface Description,Shell Type,Handle Type,Number of Drawers,Package Weight,Output Current,Output Voltage,Sheet Count,Number of Compartments,Finish,Runtime,Metal Type,Surface Recommendation nail,Band Size,Bowl Material,Is Microwaveable,Maximum Weight Recommendation,Fill Material,Total USB Ports,Target Audience,Number Of Pockets,Human Interface Input,Wireless Communication Standard,Mounting Type Tabletop Mount,Number of Labels,Special features,Headphones Jack,Contact Material,Terminal,Percentage assay,"Material Leather, Polyvinyl Chloride",Back Style,Seat Material Type,Number of Speeds,Liquid Contents Description,Light Type,Bulb Shape Size,Sterility Rating,Controller Type,Paint Type,Manufacturer Part Number,Ply Rating,Lining Description,Pillow Type,Material Polyethylene,Shape Rectangular,Our Recommended age,Alcohol Content,Grit Number,Occupant Capacity,Orientation,Mounting Type Free Standing,Clarity,Number of Compartments 8,Bristle Type,title_cleaned,text_cleaned
2.0,Disappointed,Doesn’t work,B08HV5QS6D,B08HV5QS6D,2021-03-28 06:55:33.325,True,0,3.3,All Beauty,83,,[],[],[],[],AGN7MF6655LUVKYBSXNG7YB7YOIA,IMMANUEL,,,,Waterproof,,,,1,1.00 Count,,,,,5.4 x 1.4 x 1.4 inches; 0.81 Ounces,,,,,,,,,,,,,,,,Pencil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disappointed,doesnt work
5.0,While we all got a good laugh at the looks of this thing,"Got this for my granddaughter for Christmas. While we all got a good laugh at the looks of this thing, it does what it was meant to do. She loves it!",B0092MCQZ4,B01M1OFZOG,2017-12-27 17:52:47.896,True,1,4.3,All Beauty,8144,27.99,[],"['Unique X-Large Bead Shaped Barrel for tousled waves or texture', 'High Heat Up to 400° F (because we know you like it hot!) & Dual Voltage', 'Tourmaline, Ceramic Barrel to reduce frizz and add massive shine to your hair', 'Bonus Heat Protective Glove for Worry Free Styling', 'Tangle Free 6ft Swivel Cord']","['TOUSLED WAVES AND TEMPTING TEXTURE. Give your hair big and beautiful, wavy texture with the Bed Head Curve Check Tourmaline Ceramic Styling Iron. This easy-to-use wand will have you turning heads in tousled, touchable texture. The unique, bead-shaped barrel was designed for versatility to deliver different types of texture-- loose tousled curls AND waves. High Heat up to 400° F quickly locks in the curl with a clamp-free wrap-and-go design that leaves no creases behind and a natural-looking finish. Tourmaline Ceramic helps to reduce frizz and lock in shine for amazing body throughout. The Bed Head Curve Check Tourmaline Ceramic Styling Iron also comes with a Bonus Heat-protective Glove and a Tangle-Free Swivel Cord that make it easy to style with. Dual Voltage for worldwide use means you can take this baby with you anywhere you go. HOW IT WORKS: Wrap a 1"""" section of hair around the barrel leaving the ends out. For looser curls, wrap the hair around the balls of the barrel, or in-between for tighter curls. HOW IT WORKS: Wrap a 1"""" section of hair around the barrel leaving the ends out. For looser curls, wrap the hair around the balls of the barrel, or in-between for tighter curls. Clamp free wrap and go design']",[],AFUBIO67YAKX63TBD2O2MDMFZ53A,Bed Head,Ceramic,,,,3 x 4.5 x 15.88 inches,,,,,,BH335CF,Bed Head,1 pounds,,,,,Pink,240 Volts,,No,No,,"January 8, 2014",,,,"Waves,Frizz",,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barrel,,,,,,,,,,,,,China,,Item can be shipped within U.S.,This item can be shipped to select countries outside of the U.S.  Learn More,,,,,,,,,,,,,,,BH335CF,BH335CF,Ceramic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,while we all got a good laugh at the looks of this thing,got this for my granddaughter for christmas while we all got a good laugh at the looks of this thing it does what it was meant to do she loves it
5.0,As expected,Beautifully packaged. Does the job I expected it to,B085Y2VPN8,B085Y2VPN8,2020-11-28 21:01:51.131,True,0,3.8,All Beauty,22,,[],[],[],[],AFIH2EVQ4QC5O5X4VK4DJ7P2VKAA,,,,,,6.69 x 1.77 x 0.79 inches; 4.8 Ounces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,as expected,beautifully packaged does the job i expected it to
4.0,Great👍,As Described. Ship Quickly. Steady Worth The Money. Will Buy Again.,B08KD6BTYT,B08KD6BTYT,2021-02-25 23:58:39.206,True,0,3.5,All Beauty,7,,[],[],[],[],AH4LSB55EIKPRSQMYO4FZMIYXJOA,Patelai,"Stainless Steel, Plastic",,,,,,,,1.00 Count,,,,,10.24 x 5.55 x 0.59 inches; 3.84 Ounces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,great,as described ship quickly steady worth the money will buy again
3.0,Three Stars,Misleading picture. They do not sell the case,B000VCCM58,B000VCCM58,2014-11-04 06:10:38.000,True,0,4.0,All Beauty,5,,[],"['COMPLETE SET OF A LULAV ESROG HADASSIM & ARAVOS', 'Plastic carry bag also included', '100% KOSHER', 'AJ Wholesale']","['Your purchase of an Israeli esrog - citron includes a complete, pre-bound arba minim set: lulav - palm, hadassim - myrtles, (“meshulashim”) and aravos - willows, in their traditional holder, and all bearing their own kashrus endorsements. Plastic carry bag also included. All arba minim sets are professionally packed in foam to virtually eliminate shipping damage—and are accompanied by your complementary English-language instructional booklet PLEASE EMAIL FOR YANAVER AND DELUXE SET OR IF YOU WANT ONE SHIPPED TODAY']",[],AEPSU2FVWLSYTZNK4MLOGVYL3N6Q,,,,,,,,,,,,,,,49 x 11.3 x 4.5 inches; 3 Pounds,,,,,,,,,,,,,,,,,,No,AJ Wholesale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,three stars,misleading picture they do not sell the case
4.0,Smell isn't bad.,"Waiting to see results.<br />This is the same strength that I was paying $50 for 2oz.  Actually, it's a little bit stronger than that.",B08V6VYZ5Y,B08V6VYZ5Y,2022-12-06 05:01:41.730,True,0,4.2,All Beauty,10,,[],"['No animal testing for beauty products', '3rd-party certification required for organic claims on body care products']",['Body Care'],[],AGC4PIF7JB4JBOQKP7G6BTLCZ2YQ,365 By Whole Foods Market,,,,,,099482505370,,1,6.0 Ounce,6 Fluid Ounces,0099482505370,,,6.97 x 1.69 x 1.61 inches; 6 Ounces,,,,,,,,,,,,,,,,Lotion,,,365 by Whole Foods Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smell isnt bad,waiting to see resultsbr this is the same strength that i was paying 50 for 2oz  actually its a little bit stronger than that
1.0,Let me explain,[[VIDEOID:b5cb375e75e41ea86bb892a57bd58c6d]] Well after I put them on I was like eh they're not as glossy as the picture showed it was more like something I would get from dollar tree but I was like they still cute well I went on with me day did my make up gave my daughter a bather did her hair and cooked dinner and then washed dishes now as u see in posted video the black is fading and the green is almost gone on most the nails I guess for price point it's ok but shipping was fast and sale went smoothly,B092KCBK3G,B092KCBK3G,2021-09-07 19:47:53.769,True,0,3.6,All Beauty,6,,[],[],[],[],AHVP67JY7PPNCKTLAHYPHYOJCAXQ,RikView,"Resin, Acrylic",,,,6 x 2.8 x 0.6 inches; 0.63 Ounces,786562982618,,,,,,,,,,,,,,,,,,,,,Glossy,,,Gel,,,,,,,,,,,,,,,,,,,Full Well Tips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,let me explain,videoidb5cb375e75e41ea86bb892a57bd58c6d well after i put them on i was like eh theyre not as glossy as the picture showed it was more like something i would get from dollar tree but i was like they still cute well i went on with me day did my make up gave my daughter a bather did her hair and cooked dinner and then washed dishes now as u see in posted video the black is fading and the green is almost gone on most the nails i guess for price point its ok but shipping was fast and sale went smoothly
5.0,Best brushes for the price,they are soft and study at the same time. Great quality brushes!,B06X9M1NJB,B06X9M1NJB,2020-02-01 18:00:47.468,True,0,4.2,All Beauty,175,,[],[],['new brush set in box'],[],AGFPZ66DEBRUAAITR4QJDMM2GHVQ,Sonia Kashuk,Animal Hair,,,,,675595357411,,,,,SG_B06X9M1NJB_US,,,11.7 x 9.3 x 1.6 inches; 13.62 Ounces,,,,,,,,,,,,,,,,Wand,,No,,,,,,,,Adult,,,,,All,,,,,,,All,,,,,,10,,Aluminum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,best brushes for the price,they are soft and study at the same time great quality brushes
2.0,Not the size expected,Too small for the price,B004T6QGSG,B004T6QGSG,2021-08-20 22:23:27.563,True,0,4.1,All Beauty,319,5.95,[],"['Maintain', 'Protect', 'Damage free']",['Protective shield provides complete hair and scalp protection so that the glue never touched your natural hair.'],[],AF5EJRNDYR4MC5L2EZBNTLYVL5OA,Roberts Diamond Bond Protective Shield,,,,,0.1 x 0.1 x 4.7 inches; 2.08 Ounces,883131970226,Unscented,1,,,61,,,,,,,,,,,,,,,,,,,,,Yes,"PROFESSIONAL PRODUCTS UNLIMITED, INC.",2 Fluid Ounces,,,,,,,,,Damage Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not the size expected,too small for the price
5.0,These are way better and cheaper than eyelash extensions,"I had eyelash extensions for about a year and my eyelashes are very fine and weak. The extensions were too heavy for my eyelashes so they fell out fast.  I spent $45/week getting them filled. Just to maintain them was costing $180/month.<br />I love, love, love, these eyelashes. I am very busy and don't have time to mess with glue or magnetic liner to apply eyelashes. These eyelashes take me less than 5 minutes to put on. I am hooked and will be a lifetime customer.",B0B33ZVQ5Y,B0B33ZVQ5Y,2022-08-20 07:07:26.792,True,10,3.8,All Beauty,146,,[],[],[],[],AGJ3G4ODCIRF6IIHW35VT4BOD42A,OMELASH,Synthetic,,,,,787416416297,,,,,,,,4.76 x 3.43 x 0.75 inches; 1.13 Ounces,,,,Black,,,,,,,,,,,Cruelty Free,Pair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,these are way better and cheaper than eyelash extensions,i had eyelash extensions for about a year and my eyelashes are very fine and weak the extensions were too heavy for my eyelashes so they fell out fast  i spent 45week getting them filled just to maintain them was costing 180monthbr i love love love these eyelashes i am very busy and dont have time to mess with glue or magnetic liner to apply eyelashes these eyelashes take me less than 5 minutes to put on i am hooked and will be a lifetime customer
5.0,Nice,Received in record time. Thanks!,B0087EYGZG,B0087EYGZG,2016-11-07 22:21:42.000,True,0,4.3,All Beauty,2,,[],"['Excellent all-natural health, skin, scalp and hair treatment', 'Can help overall whole body health when taken as a nutritional supplement', 'Easily absorbed by the skin without leaving behind an oily residue', 'Use on hair to add strength, shine and tame frizz', 'Encourages new hair cell growth and can treat dandruff']",[],[],AE7VUTTYYYV7OIIT3XHP2TGYMKFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nice,received in record time thanks
5.0,Great adhesive!!,"Love it, stayed put all night!! Wore this with a mermaid costume!!!",B07CV988JX,B07CV988JX,2018-10-28 07:25:22.216,True,0,4.1,All Beauty,13,,[],"['Wide usage: you can put these gems on your face, forehead, eyebrows, cheeks, around your eyes, arms, hands or any other body parts, these face gems fit for many occasions, such as dress-up, costume party, festival party, ball, masquerade or crazy night on the town', ""Material: made of resin rhinestones, which is harmless and no-toxic, safe for your face and self-adhesive well, so you cannot worry about it's going to fall, also has good flexibility and will not easily be scratched"", ""How to use: clean the place you want to post first, and then stripping decals and directly connected to your body, which are free to change your graphics and design creativity, finally press them to suit your body gently, good self-adhesive so you can't worry about it will fall down"", 'Warm notice: if you need to remove the dry stickers, you can soak them with warm water, then slowly remove them; Small items, please keep away from kids under 3 years old', 'Package includes: 8 x face gems, these face gems are in different colors and patterns as picture show, enable you to choose them according to your interests']","[""Feature:  Wide usage: You can put these gems on your face, forehead, eyebrows, cheeks, around your eyes, arms, hands or any other body parts, these face gems fit for many occasions, such as dress-up, costume party, festival party, ball, masquerade or crazy night on the town.  How to use: Clean the place you want to post first, and then stripping decals and directly connected to your body, which are free to change your graphics and design creativity, finally press them to suit your body gently, good self-adhesive so you can't worry about it will fall down.  Specifications: Material: resin rhinestones Quantity: 8 sets  Package includes: 8 x Face gems (different patterns and colors)  Warm notice: Without glue, just hold them gently for a second, then they can be affixed on your face. If you need to remove the dry stickers, you can soak them with warm water, then slowly remove them. Small items, please keep away from kids under 3 years old.""]",[],AHXSEU4HQR7H6OKB6GWDJGUFIZJA,TOODOO,,,,,,710560338191,,,,,,,,9.96 x 6.81 x 1.22 inches; 3.36 Ounces,,,,,,,,,,,,,,,,,,No,TOODOO,,,,,,,Adult,,,,,,,,Delicate Pattern,,,,,,,,,,8,,,,,,,,,,,,,,,,,Water Resistant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,great adhesive,love it stayed put all night wore this with a mermaid costume
1.0,missing lash,When I got package I notice lashes was out of place once I open and put in correct spots one is missing please rush me another order,B07SSLTKHX,B07SSLTKHX,2019-08-04 16:22:28.771,True,2,2.5,All Beauty,69,,[],[],[],"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71B6mrwClSL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71B6mrwClSL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71B6mrwClSL._SL256_.jpg'}, {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81xxG6kYY7L.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81xxG6kYY7L._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81xxG6kYY7L._SL256_.jpg'}]",AH4MWBZOACAO5P2NY6ACV3WYDF4A,BAGEYI,,,2 x 1 x 0.2 inches,,2 x 1 x 0.2 inches; 1 Ounces,632202720433,,,,,,,,,,,,,,,,,,,,,,,Gluten Free,Pair,,,,,,,,,,,,,,Eyelash Glue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing lash,when i got package i notice lashes was out of place once i open and put in correct spots one is missing please rush me another order
5.0,Nice set,"This is a very cute set. It comes with a lot. There were many different colors.  The girls really enjoyed it a lot.  Everything seemed to be good quality. The packaging looked nice. They love Disney princess, which are very popular. The quality was fine with everything.  I would recommend this.",B08CVTNQP1,B08CVTNQP1,2021-01-16 21:16:09.055,False,0,4.4,All Beauty,178,,[],[],[],[],AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,,,,,,,719565451850,,,,,FZ2169GA,,,11.18 x 11.06 x 2.8 inches; 1.87 Pounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nice set,this is a very cute set it comes with a lot there were many different colors  the girls really enjoyed it a lot  everything seemed to be good quality the packaging looked nice they love disney princess which are very popular the quality was fine with everything  i would recommend this
5.0,Great value,Nice size product for the money. Very nice texture,B081739S2H,B081739S2H,2020-03-22 02:53:04.513,True,0,4.6,All Beauty,19,,[],[],[],[],AEVRQQ7B37O3NYDT655SV6PHYKIQ,Diva Stuff,,,,,,617831983459,,,1.00 Count,,777764,,,3.1 x 3 x 2.4 inches; 5.61 Ounces,,,,,,,,,,,,,,,,Cream,,,,,,,,,,,,,,,Oily,,,,,,,,,,,,,,,,,,Eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,great value,nice size product for the money very nice texture
5.0,"Muy buen producto, excelente compra","Esposa quedo feliz, ahora estoy comprando los otros tres cepillos, ya que este es solo para dar brillo al cabello.",B071XX8T2N,B071XX8T2N,2021-08-15 13:15:56.296,True,0,4.2,All Beauty,1033,,[],[],[],[],AGSXEKNIUT7LSEUKSXM5LQRLM6WQ,BFWood,,,,,8.7 x 2.8 x 1.4 inches; 3.99 Ounces,,,,1.00 Count,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,Detangle,,,,,,,,,,,,,,,,,,,,,,Oval,,,,,,,,,,,,,,,,,,,,,Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muy buen producto excelente compra,esposa quedo feliz ahora estoy comprando los otros tres cepillos ya que este es solo para dar brillo al cabello
5.0,Gorgeous and easy to use,"My attempts at polish have been a constant wreck due to my work as a Science teacher (experiments plus a ton of small pets), so this polish has been a life saver for me. It is my first time using a water-based polish and I'm hooked! It goes on easily and dries really fast. Touching it up is simple, which means my manicure can last over a week with just a dab here and there. Plus, even my jaded 8th graders think the holographic colors are neat.",B07FMKM6HH,B07FMKM6HH,2019-03-01 06:28:13.460,True,1,4.1,All Beauty,21,,[],[],[],[],AE7SIT2RCK2YUVAYGFVPTWUCGG3A,Airdom,,,1.18 x 1.18 x 3.15 inches,Peelable,1.18 x 1.18 x 3.15 inches; 5.15 Ounces,,,1,1.00 Count,,AD-ZJY-019,,,,,,,,,,,,,,,,Holographic,,,Powder,,No,,0.4 Fluid Ounces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Top_coat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gorgeous and easy to use,my attempts at polish have been a constant wreck due to my work as a science teacher experiments plus a ton of small pets so this polish has been a life saver for me it is my first time using a waterbased polish and im hooked it goes on easily and dries really fast touching it up is simple which means my manicure can last over a week with just a dab here and there plus even my jaded 8th graders think the holographic colors are neat
5.0,They are worth it,This product worked amazing. My daughter use these for Halloween and they held up very well. She received so many compliments. I would definitely recommend these little accessories for any occasion.,B07VPSBN8Z,B07VPSBN8Z,2019-12-08 02:32:47.646,True,1,4.6,All Beauty,72,,[],[],[],"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71SsjDOfgsL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71SsjDOfgsL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71SsjDOfgsL._SL256_.jpg'}]",AE3M7BPYPQD754GFBBZPPYDN3NOQ,SIQUK,,,,,,682604668475,,,,,,,,7.5 x 6.3 x 1.8 inches; 8.78 Ounces,,,,,,,,,,,,,,,,Flakes,,,,,,,,Jewelry,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,they are worth it,this product worked amazing my daughter use these for halloween and they held up very well she received so many compliments i would definitely recommend these little accessories for any occasion
5.0,I discovered this beautiful fragrance of Illueme Go Be Lovely at Whole Foods ...,"I discovered this beautiful fragrance of Illueme Go Be Lovely at Whole Foods in Vancouver, BC, Canada and my daughter and I are hooked!",B015TKAQ0O,B015TKAQ0O,2016-03-11 06:06:16.000,False,0,3.7,All Beauty,7,,[],[],[],[],AHRPLVWLX76NGY3GVAZSOGTMH7YQ,Illume,,,,,,,,,1.00 Count,,,,,5.5 x 3.75 x 1 inches; 4 Ounces,,,,,,,,,,,,,,,,,,No,,,,,,,Modern,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i discovered this beautiful fragrance of illueme go be lovely at whole foods ,i discovered this beautiful fragrance of illueme go be lovely at whole foods in vancouver bc canada and my daughter and i are hooked
5.0,Love this product,I love the Oral B - Dentist was amazed and reduced plaque and cleaning<br />  also much improved GUM (gingivitis),B0002KHT8Y,B0002KHT8Y,2007-12-10 09:11:19.000,False,0,3.5,All Beauty,133,59.99,[],"['1 YEAR WARRANTY! AVIGOR focus on designing, refreshing and producing screen protector more than 10 years. We committed to providing our customer better quality and service.', 'Ultra thin-0.3mm thickness is reliable and resilient, and promises full compatibility with touchscreen sensitivity.', 'Ultra thin-0.3mm thickness is reliable and resilient, and promises full compatibility with touchscreen sensitivity.', 'Ultra thin-0.3mm thickness is reliable and resilient, and promises full compatibility with touchscreen sensitivity.', 'Highly durable, shatterproof, and scratch resistant - surface hardness 9H and 0.5％ long-last anti finger print coating']",[],[],AEJIXMBAUHE5AZABANBMEKFM2ALQ,Oral-B,,,,Brushing Timer,,,,,,,,,,,,,,Dark Blue/Light Blue,,,,,,,,,,,,,,,,,,,Corded Electric,,,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,love this product,i love the oral b  dentist was amazed and reduced plaque and cleaningbr   also much improved gum gingivitis
